student_id,gender,adult_learner_flag,family_support_flag,dependents_flag,mobile_contactable_flag,multi_channel_contact_flag,digital_access_type,enrollment_commitment_type,digital_self_service_flag,payment_plan_type,monthly_student_bill,actual_dropout_flag
CRM-05626,Female,0,0,1,1,0,Limited access,Open enrollment,1,Electronic check,20.55,0
CRM-05627,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),64.05,0
CRM-05628,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,74.85,0
CRM-05629,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,96.65,1
CRM-05630,Male,1,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.05,1
CRM-05631,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,103.45,1
CRM-05632,Male,0,1,0,0,0,Standard bandwidth,Open enrollment,0,Mailed check,25.0,0
CRM-05633,Male,0,0,0,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),20.3,0
CRM-05634,Male,0,0,1,1,1,Limited access,Open enrollment,0,Mailed check,26.35,0
CRM-05635,Female,0,1,1,1,0,Limited access,Open enrollment,1,Electronic check,19.9,1
CRM-05636,Female,0,1,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,54.7,0
CRM-05637,Male,0,1,0,0,0,Standard bandwidth,Open enrollment,0,Electronic check,46.35,1
CRM-05638,Male,0,1,1,1,1,High bandwidth,Annual commitment,0,Credit card (automatic),90.25,0
CRM-05639,Male,0,0,0,1,0,Limited access,Open enrollment,0,Electronic check,19.95,1
CRM-05640,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.65,0
CRM-05641,Male,0,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,79.6,1
CRM-05642,Male,0,0,1,1,1,Limited access,Annual commitment,0,Bank transfer (automatic),25.45,0
CRM-05643,Female,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,19.5,0
CRM-05644,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,75.9,1
CRM-05645,Male,0,1,0,1,0,High bandwidth,Open enrollment,0,Electronic check,76.2,1
CRM-05646,Male,0,1,0,1,1,Standard bandwidth,Annual commitment,1,Credit card (automatic),66.15,0
CRM-05647,Male,0,0,1,1,0,Limited access,Open enrollment,0,Mailed check,19.25,1
CRM-05648,Female,0,1,0,1,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),69.1,0
CRM-05649,Female,1,1,1,0,0,Standard bandwidth,Annual commitment,1,Electronic check,39.1,0
CRM-05650,Female,0,1,0,1,0,Limited access,Open enrollment,0,Mailed check,20.05,0
CRM-05651,Male,0,1,1,1,0,Standard bandwidth,Annual commitment,0,Electronic check,59.8,0
CRM-05652,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,84.3,1
CRM-05653,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,48.6,0
CRM-05654,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,79.0,1
CRM-05655,Male,1,1,0,1,0,High bandwidth,Multi-year commitment,0,Credit card (automatic),105.35,0
CRM-05656,Male,0,0,0,1,1,Limited access,Multi-year commitment,1,Bank transfer (automatic),25.1,0
CRM-05657,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,49.75,0
CRM-05658,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,94.75,0
CRM-05659,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,93.0,0
CRM-05660,Male,0,0,0,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),71.9,0
CRM-05661,Female,0,0,1,1,1,Standard bandwidth,Annual commitment,1,Mailed check,77.55,0
CRM-05662,Male,0,0,0,1,0,Limited access,Open enrollment,1,Electronic check,19.85,0
CRM-05663,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.25,1
CRM-05664,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,95.25,0
CRM-05665,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),84.6,1
CRM-05666,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),25.05,0
CRM-05667,Male,0,1,0,0,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),53.15,0
CRM-05668,Female,0,1,0,1,0,Limited access,Open enrollment,0,Electronic check,20.15,0
CRM-05669,Female,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,101.25,0
CRM-05670,Male,1,1,0,1,0,High bandwidth,Annual commitment,1,Bank transfer (automatic),100.55,0
CRM-05671,Female,0,1,1,1,1,Limited access,Open enrollment,0,Mailed check,24.1,1
CRM-05672,Female,0,1,0,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),25.3,0
CRM-05673,Female,0,1,0,1,1,Standard bandwidth,Annual commitment,0,Electronic check,71.8,0
CRM-05674,Male,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,19.7,0
CRM-05675,Female,0,1,1,0,0,Standard bandwidth,Multi-year commitment,0,Electronic check,49.85,0
CRM-05676,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,69.6,0
CRM-05677,Male,0,1,1,1,0,Limited access,Open enrollment,0,Electronic check,19.75,0
CRM-05678,Male,0,1,0,1,0,High bandwidth,Annual commitment,0,Electronic check,80.8,0
CRM-05679,Female,0,0,1,1,0,Standard bandwidth,Open enrollment,1,Electronic check,60.0,1
CRM-05680,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,86.55,1
CRM-05681,Female,1,1,0,1,0,Limited access,Open enrollment,1,Mailed check,20.85,1
CRM-05682,Female,1,1,0,1,0,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),64.2,0
CRM-05683,Female,0,1,0,0,0,Standard bandwidth,Open enrollment,0,Electronic check,35.0,0
CRM-05684,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,50.75,1
CRM-05685,Female,1,1,0,1,0,High bandwidth,Annual commitment,1,Credit card (automatic),105.5,1
CRM-05686,Male,0,1,1,1,0,Limited access,Multi-year commitment,0,Electronic check,19.2,0
CRM-05687,Male,1,0,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),85.15,1
CRM-05688,Male,0,0,0,1,0,High bandwidth,Annual commitment,1,Credit card (automatic),90.65,0
CRM-05689,Male,0,1,1,1,0,Limited access,Multi-year commitment,1,Mailed check,20.0,0
CRM-05690,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,74.65,0
CRM-05691,Male,0,0,0,0,0,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),61.2,0
CRM-05692,Male,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,19.95,0
CRM-05693,Male,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Mailed check,54.8,0
CRM-05694,Male,1,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),73.45,0
CRM-05695,Female,0,1,0,1,0,Standard bandwidth,Annual commitment,1,Mailed check,51.45,0
CRM-05696,Female,0,1,0,1,1,High bandwidth,Multi-year commitment,0,Bank transfer (automatic),80.45,0
CRM-05697,Male,0,1,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,54.2,1
CRM-05698,Female,0,1,0,1,1,High bandwidth,Annual commitment,1,Electronic check,109.5,1
CRM-05699,Male,0,1,1,1,1,High bandwidth,Open enrollment,0,Electronic check,104.4,1
CRM-05700,Male,0,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,85.3,0
CRM-05701,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,79.3,0
CRM-05702,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),76.5,0
CRM-05703,Male,1,1,1,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),105.1,1
CRM-05704,Male,1,0,0,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),25.4,0
CRM-05705,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,86.85,0
CRM-05706,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.65,0
CRM-05707,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,75.7,1
CRM-05708,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,45.55,0
CRM-05709,Female,1,1,1,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),78.1,0
CRM-05710,Female,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,19.3,0
CRM-05711,Female,0,1,0,1,1,High bandwidth,Multi-year commitment,1,Electronic check,110.5,0
CRM-05712,Female,1,1,0,1,1,High bandwidth,Open enrollment,0,Electronic check,90.8,1
CRM-05713,Female,0,0,0,1,0,Limited access,Open enrollment,1,Bank transfer (automatic),20.3,0
CRM-05714,Male,1,0,0,1,1,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),81.35,0
CRM-05715,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,97.95,1
CRM-05716,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),108.15,1
CRM-05717,Male,0,0,1,1,0,Standard bandwidth,Open enrollment,1,Electronic check,55.3,0
CRM-05718,Male,1,1,0,0,0,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),56.55,0
CRM-05719,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),80.5,1
CRM-05720,Female,0,1,1,1,0,Limited access,Multi-year commitment,1,Mailed check,19.7,0
CRM-05721,Female,0,0,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),104.05,0
CRM-05722,Female,0,0,0,1,0,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),52.85,0
CRM-05723,Female,1,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),104.3,1
CRM-05724,Male,0,0,0,1,1,High bandwidth,Open enrollment,0,Bank transfer (automatic),80.65,0
CRM-05725,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,71.35,1
CRM-05726,Female,0,1,1,1,1,Limited access,Multi-year commitment,1,Credit card (automatic),24.65,0
CRM-05727,Female,0,1,1,1,0,Limited access,Multi-year commitment,1,Bank transfer (automatic),21.3,0
CRM-05728,Female,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Electronic check,110.2,0
CRM-05729,Female,0,0,0,1,1,High bandwidth,Open enrollment,0,Electronic check,89.4,1
CRM-05730,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Credit card (automatic),51.05,0
CRM-05731,Male,0,0,0,1,0,Limited access,Multi-year commitment,1,Mailed check,19.8,0
CRM-05732,Female,0,0,0,1,0,Limited access,Open enrollment,1,Mailed check,19.9,0
CRM-05733,Male,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,87.3,0
CRM-05734,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Bank transfer (automatic),19.85,0
CRM-05735,Male,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Mailed check,89.4,0
CRM-05736,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,20.0,0
CRM-05737,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.05,0
CRM-05738,Male,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Electronic check,83.25,0
CRM-05739,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.6,1
CRM-05740,Male,1,1,0,1,1,High bandwidth,Multi-year commitment,0,Bank transfer (automatic),102.9,0
CRM-05741,Male,0,1,1,0,0,Standard bandwidth,Multi-year commitment,0,Mailed check,39.1,0
CRM-05742,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,99.95,1
CRM-05743,Male,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Mailed check,114.5,0
CRM-05744,Female,1,0,0,1,0,Limited access,Multi-year commitment,0,Mailed check,20.2,0
CRM-05745,Male,1,1,0,1,0,Standard bandwidth,Annual commitment,0,Electronic check,55.8,0
CRM-05746,Female,0,1,1,1,1,Limited access,Multi-year commitment,1,Mailed check,24.2,0
CRM-05747,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),81.0,1
CRM-05748,Male,0,1,0,1,1,Standard bandwidth,Annual commitment,1,Credit card (automatic),72.8,0
CRM-05749,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),99.85,0
CRM-05750,Female,1,0,0,1,1,High bandwidth,Annual commitment,1,Electronic check,99.5,0
CRM-05751,Female,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.15,1
CRM-05752,Female,0,0,0,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),20.25,0
CRM-05753,Male,0,1,1,1,1,Limited access,Multi-year commitment,1,Bank transfer (automatic),26.0,0
CRM-05754,Male,0,0,0,1,0,Limited access,Open enrollment,1,Credit card (automatic),19.9,0
CRM-05755,Female,0,1,1,1,0,Limited access,Open enrollment,0,Bank transfer (automatic),19.05,0
CRM-05756,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,96.5,0
CRM-05757,Female,0,0,0,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),19.85,0
CRM-05758,Female,1,1,0,1,1,Limited access,Open enrollment,0,Mailed check,25.7,0
CRM-05759,Male,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,20.3,0
CRM-05760,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,70.15,1
CRM-05761,Male,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,91.55,0
CRM-05762,Female,0,1,1,0,0,Standard bandwidth,Multi-year commitment,0,Mailed check,39.4,0
CRM-05763,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),105.7,0
CRM-05764,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.25,0
CRM-05765,Male,1,0,0,1,1,High bandwidth,Multi-year commitment,0,Electronic check,93.75,0
CRM-05766,Female,1,1,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),96.55,1
CRM-05767,Female,0,1,0,1,0,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),60.0,0
CRM-05768,Female,0,1,0,1,0,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),59.8,0
CRM-05769,Male,0,1,0,1,0,High bandwidth,Annual commitment,1,Bank transfer (automatic),90.65,0
CRM-05770,Female,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),109.0,0
CRM-05771,Female,0,1,0,1,1,Standard bandwidth,Annual commitment,0,Credit card (automatic),68.1,0
CRM-05772,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.4,0
CRM-05773,Male,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),81.95,0
CRM-05774,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,60.55,0
CRM-05775,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),65.6,0
CRM-05776,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,0,Bank transfer (automatic),82.5,0
CRM-05777,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),82.3,0
CRM-05778,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Mailed check,68.15,0
CRM-05779,Female,0,0,0,1,0,Limited access,Open enrollment,0,Credit card (automatic),20.3,0
CRM-05780,Female,0,0,0,1,0,High bandwidth,Annual commitment,1,Electronic check,95.55,1
CRM-05781,Male,0,1,1,1,0,Limited access,Annual commitment,0,Credit card (automatic),20.2,0
CRM-05782,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,89.2,0
CRM-05783,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,69.65,1
CRM-05784,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,89.3,1
CRM-05785,Female,0,1,0,1,0,High bandwidth,Open enrollment,0,Electronic check,74.8,0
CRM-05786,Male,0,1,1,1,0,Limited access,Multi-year commitment,1,Mailed check,20.2,0
CRM-05787,Female,0,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),84.4,0
CRM-05788,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,87.55,1
CRM-05789,Female,0,1,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,25.15,0
CRM-05790,Female,0,0,0,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),19.8,0
CRM-05791,Female,0,1,1,0,0,Standard bandwidth,Open enrollment,1,Electronic check,50.85,0
CRM-05792,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,102.4,0
CRM-05793,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,96.3,1
CRM-05794,Male,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Credit card (automatic),55.5,0
CRM-05795,Male,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),109.75,0
CRM-05796,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,106.4,0
CRM-05797,Female,0,1,1,0,0,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),60.0,0
CRM-05798,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),88.8,0
CRM-05799,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,85.2,1
CRM-05800,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,35.1,1
CRM-05801,Female,0,0,0,1,1,High bandwidth,Open enrollment,0,Bank transfer (automatic),80.05,0
CRM-05802,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,75.55,0
CRM-05803,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,49.55,0
CRM-05804,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,81.3,1
CRM-05805,Female,0,1,1,1,1,Limited access,Multi-year commitment,0,Credit card (automatic),23.9,0
CRM-05806,Male,1,1,0,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),66.4,0
CRM-05807,Female,0,0,1,1,0,Limited access,Open enrollment,1,Electronic check,19.6,1
CRM-05808,Male,0,0,0,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),18.8,0
CRM-05809,Male,0,1,0,1,1,High bandwidth,Multi-year commitment,1,Electronic check,108.4,0
CRM-05810,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,85.95,0
CRM-05811,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,85.45,1
CRM-05812,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),80.9,0
CRM-05813,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,71.0,1
CRM-05814,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,0,Credit card (automatic),111.8,0
CRM-05815,Male,0,0,0,1,0,Limited access,Open enrollment,1,Credit card (automatic),20.6,0
CRM-05816,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,85.05,1
CRM-05817,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,44.6,0
CRM-05818,Male,0,0,1,1,0,Standard bandwidth,Open enrollment,1,Electronic check,44.4,1
CRM-05819,Male,0,0,0,1,1,High bandwidth,Multi-year commitment,0,Credit card (automatic),105.1,0
CRM-05820,Female,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Credit card (automatic),115.15,0
CRM-05821,Male,0,1,0,1,0,Standard bandwidth,Annual commitment,1,Mailed check,59.8,0
CRM-05822,Female,0,1,0,1,1,Limited access,Annual commitment,1,Electronic check,26.3,0
CRM-05823,Female,1,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,70.55,0
CRM-05824,Female,0,0,0,1,0,Limited access,Open enrollment,1,Mailed check,20.05,0
CRM-05825,Male,0,1,1,1,1,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),79.85,0
CRM-05826,Male,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.3,1
CRM-05827,Female,0,1,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),79.35,1
CRM-05828,Male,0,1,1,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),90.05,0
CRM-05829,Female,0,1,1,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),24.45,0
CRM-05830,Male,0,1,1,0,0,Standard bandwidth,Annual commitment,0,Electronic check,59.95,0
CRM-05831,Male,0,0,1,1,1,Limited access,Annual commitment,0,Bank transfer (automatic),25.35,0
CRM-05832,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),90.8,1
CRM-05833,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,70.45,1
CRM-05834,Male,1,1,0,0,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),34.3,0
CRM-05835,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,105.05,0
CRM-05836,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,19.3,0
CRM-05837,Male,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,19.15,0
CRM-05838,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Electronic check,51.4,0
CRM-05839,Male,0,1,1,1,1,Standard bandwidth,Open enrollment,0,Electronic check,71.85,0
CRM-05840,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,75.4,0
CRM-05841,Female,0,1,1,1,0,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),49.7,0
CRM-05842,Male,1,0,0,0,0,Standard bandwidth,Annual commitment,1,Electronic check,45.25,1
CRM-05843,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Electronic check,78.75,0
CRM-05844,Male,1,1,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),81.6,0
CRM-05845,Female,0,1,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),70.4,0
CRM-05846,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,75.8,1
CRM-05847,Female,0,0,0,1,1,High bandwidth,Open enrollment,0,Electronic check,76.1,0
CRM-05848,Female,0,0,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),94.0,0
CRM-05849,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,0,Credit card (automatic),103.95,0
CRM-05850,Male,0,1,0,1,0,Limited access,Multi-year commitment,1,Bank transfer (automatic),19.95,0
CRM-05851,Male,1,0,0,1,0,High bandwidth,Open enrollment,0,Credit card (automatic),71.3,1
CRM-05852,Female,1,0,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),110.8,0
CRM-05853,Male,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,69.1,1
CRM-05854,Male,0,1,0,1,1,High bandwidth,Annual commitment,0,Electronic check,96.1,0
CRM-05855,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Mailed check,48.8,0
CRM-05856,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),50.55,0
