session_id,prospect_id,session_date,week_start,audience_segment,market,primary_device,session_order,sessions_in_journey,touch_pattern,channel_group,journey_path,visitor_status,engaged_session_flag,lead_event_flag,lead_flag,enrollment_equivalent_flag,session_quality_score,session_duration_seconds,pageviews,touch_role,first_touch_credit,last_touch_credit,linear_credit,transaction_revenue
MKG-02012-S1,MKG-02012,2020-11-13,2020-11-09,Research-Heavy Browsers,Core Market,Mobile,1,4,Four-plus,Organic Search,Organic Search > Referral > Direct > Email,New,0,0,0,0,61,268,7,First touch,0.0,0.0,0.0,0.0
MKG-02012-S2,MKG-02012,2020-11-17,2020-11-16,Research-Heavy Browsers,Core Market,Mobile,2,4,Four-plus,Referral,Organic Search > Referral > Direct > Email,Returning,0,0,0,0,61,286,5,Assist,0.0,0.0,0.0,0.0
MKG-02012-S3,MKG-02012,2020-11-18,2020-11-16,Research-Heavy Browsers,Core Market,Mobile,3,4,Four-plus,Direct,Organic Search > Referral > Direct > Email,Returning,1,0,0,0,67,334,5,Assist,0.0,0.0,0.0,0.0
MKG-02012-S4,MKG-02012,2020-11-27,2020-11-23,Research-Heavy Browsers,Core Market,Mobile,4,4,Four-plus,Email,Organic Search > Referral > Direct > Email,Returning,1,0,0,0,85,423,7,Last session,0.0,0.0,0.0,0.0
MKG-02013-S1,MKG-02013,2020-12-26,2020-12-21,Cross-Border Shoppers,International Market,Desktop,1,3,Three-touch,Organic Search,Organic Search > Email > Direct,New,0,0,0,0,71,256,5,First touch,0.0,0.0,0.0,0.0
MKG-02013-S2,MKG-02013,2021-01-04,2021-01-04,Cross-Border Shoppers,International Market,Desktop,2,3,Three-touch,Email,Organic Search > Email > Direct,Returning,1,0,0,0,77,346,7,Assist,0.0,0.0,0.0,0.0
MKG-02013-S3,MKG-02013,2021-01-05,2021-01-04,Cross-Border Shoppers,International Market,Desktop,3,3,Three-touch,Direct,Organic Search > Email > Direct,Returning,0,0,0,0,78,305,5,Last session,0.0,0.0,0.0,0.0
MKG-02014-S1,MKG-02014,2020-11-07,2020-11-02,Research-Heavy Browsers,Regional Market,Mobile,1,1,Single-touch,Organic Search,Organic Search,New,0,1,1,0,53,240,5,Single-touch,0.0,0.0,0.0,0.0
MKG-02015-S1,MKG-02015,2021-01-04,2021-01-04,Promo Responders,National Market,Desktop,1,3,Three-touch,Email,Email > Direct > Direct,New,1,1,1,0,80,285,6,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-02015-S2,MKG-02015,2021-01-05,2021-01-04,Promo Responders,National Market,Desktop,2,3,Three-touch,Direct,Email > Direct > Direct,Returning,1,0,1,0,88,343,6,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-02015-S3,MKG-02015,2021-01-09,2021-01-04,Promo Responders,National Market,Desktop,3,3,Three-touch,Direct,Email > Direct > Direct,Returning,1,0,1,1,89,293,7,Closer,0.0,1.0,0.3333333333333333,139.16
MKG-02016-S1,MKG-02016,2020-12-28,2020-12-28,Research-Heavy Browsers,Core Market,Desktop,1,3,Three-touch,Paid Social,Paid Social > Paid Social > Paid Search,New,0,0,1,0,65,116,3,First touch,0.0,0.0,0.0,0.0
MKG-02016-S2,MKG-02016,2021-01-04,2021-01-04,Research-Heavy Browsers,Core Market,Desktop,2,3,Three-touch,Paid Social,Paid Social > Paid Social > Paid Search,Returning,0,1,1,0,61,232,5,Assist,0.0,0.0,0.0,0.0
MKG-02016-S3,MKG-02016,2021-01-08,2021-01-04,Research-Heavy Browsers,Core Market,Desktop,3,3,Three-touch,Paid Search,Paid Social > Paid Social > Paid Search,Returning,1,0,1,0,82,285,7,Last session,0.0,0.0,0.0,0.0
MKG-02017-S1,MKG-02017,2020-11-25,2020-11-23,Research-Heavy Browsers,Regional Market,Mobile,1,2,Two-touch,Referral,Referral > Paid Search,New,1,0,0,0,64,261,6,First touch,0.0,0.0,0.0,0.0
MKG-02017-S2,MKG-02017,2020-12-04,2020-11-30,Research-Heavy Browsers,Regional Market,Mobile,2,2,Two-touch,Paid Search,Referral > Paid Search,Returning,0,0,0,0,56,209,5,Last session,0.0,0.0,0.0,0.0
MKG-02018-S1,MKG-02018,2021-01-03,2020-12-28,Research-Heavy Browsers,Core Market,Mobile,1,4,Four-plus,Referral,Referral > Organic Search > Email > Email,New,1,0,1,0,71,286,4,First touch,1.0,0.0,0.25,0.0
MKG-02018-S2,MKG-02018,2021-01-11,2021-01-11,Research-Heavy Browsers,Core Market,Mobile,2,4,Four-plus,Organic Search,Referral > Organic Search > Email > Email,Returning,1,0,1,0,72,311,7,Assist,0.0,0.0,0.25,0.0
MKG-02018-S3,MKG-02018,2021-01-13,2021-01-11,Research-Heavy Browsers,Core Market,Mobile,3,4,Four-plus,Email,Referral > Organic Search > Email > Email,Returning,0,1,1,0,74,278,7,Assist,0.0,0.0,0.25,0.0
MKG-02018-S4,MKG-02018,2021-01-16,2021-01-11,Research-Heavy Browsers,Core Market,Mobile,4,4,Four-plus,Email,Referral > Organic Search > Email > Email,Returning,1,0,1,1,92,356,7,Closer,0.0,1.0,0.25,147.98
MKG-02019-S1,MKG-02019,2020-12-13,2020-12-07,Promo Responders,National Market,Desktop,1,1,Single-touch,Paid Search,Paid Search,New,0,1,1,0,51,192,5,Single-touch,0.0,0.0,0.0,0.0
MKG-02020-S1,MKG-02020,2020-12-24,2020-12-21,Brand Returners,National Market,Mobile,1,3,Three-touch,Paid Search,Paid Search > Email > Direct,New,1,0,0,0,74,213,5,First touch,0.0,0.0,0.0,0.0
MKG-02020-S2,MKG-02020,2020-12-30,2020-12-28,Brand Returners,National Market,Mobile,2,3,Three-touch,Email,Paid Search > Email > Direct,Returning,1,0,0,0,72,354,6,Assist,0.0,0.0,0.0,0.0
MKG-02020-S3,MKG-02020,2021-01-04,2021-01-04,Brand Returners,National Market,Mobile,3,3,Three-touch,Direct,Paid Search > Email > Direct,Returning,1,0,0,0,68,272,7,Last session,0.0,0.0,0.0,0.0
MKG-02021-S1,MKG-02021,2020-12-30,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,1,2,Two-touch,Paid Search,Paid Search > Direct,New,1,0,1,0,69,273,6,First touch,1.0,0.0,0.5,0.0
MKG-02021-S2,MKG-02021,2021-01-02,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,2,2,Two-touch,Direct,Paid Search > Direct,Returning,0,1,1,1,80,262,6,Closer,0.0,1.0,0.5,113.07
MKG-02022-S1,MKG-02022,2020-11-11,2020-11-09,Research-Heavy Browsers,National Market,Desktop,1,2,Two-touch,Paid Search,Paid Search > Email,New,1,0,1,0,66,330,6,First touch,0.0,0.0,0.0,0.0
MKG-02022-S2,MKG-02022,2020-11-19,2020-11-16,Research-Heavy Browsers,National Market,Desktop,2,2,Two-touch,Email,Paid Search > Email,Returning,1,1,1,0,95,356,7,Last session,0.0,0.0,0.0,0.0
MKG-02023-S1,MKG-02023,2020-11-22,2020-11-16,Research-Heavy Browsers,National Market,Mobile,1,3,Three-touch,Email,Email > Referral > Direct,New,1,0,1,0,64,333,6,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-02023-S2,MKG-02023,2020-11-29,2020-11-23,Research-Heavy Browsers,National Market,Mobile,2,3,Three-touch,Referral,Email > Referral > Direct,Returning,1,1,1,0,75,285,5,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-02023-S3,MKG-02023,2020-12-06,2020-11-30,Research-Heavy Browsers,National Market,Mobile,3,3,Three-touch,Direct,Email > Referral > Direct,Returning,0,0,1,1,70,279,6,Closer,0.0,1.0,0.3333333333333333,99.74
MKG-02024-S1,MKG-02024,2020-12-11,2020-12-07,Brand Returners,Regional Market,Mobile,1,3,Three-touch,Paid Search,Paid Search > Paid Social > Email,New,0,0,0,0,53,243,6,First touch,0.0,0.0,0.0,0.0
MKG-02024-S2,MKG-02024,2020-12-14,2020-12-14,Brand Returners,Regional Market,Mobile,2,3,Three-touch,Paid Social,Paid Search > Paid Social > Email,Returning,1,0,0,0,75,248,5,Assist,0.0,0.0,0.0,0.0
MKG-02024-S3,MKG-02024,2020-12-17,2020-12-14,Brand Returners,Regional Market,Mobile,3,3,Three-touch,Email,Paid Search > Paid Social > Email,Returning,1,0,0,0,65,313,8,Last session,0.0,0.0,0.0,0.0
MKG-02025-S1,MKG-02025,2020-12-13,2020-12-07,Cross-Border Shoppers,International Market,Mobile,1,4,Four-plus,Paid Search,Paid Search > Organic Search > Direct > Email,New,1,0,1,0,59,317,6,First touch,1.0,0.0,0.25,0.0
MKG-02025-S2,MKG-02025,2020-12-16,2020-12-14,Cross-Border Shoppers,International Market,Mobile,2,4,Four-plus,Organic Search,Paid Search > Organic Search > Direct > Email,Returning,1,1,1,0,92,375,8,Assist,0.0,0.0,0.25,0.0
MKG-02025-S3,MKG-02025,2020-12-17,2020-12-14,Cross-Border Shoppers,International Market,Mobile,3,4,Four-plus,Direct,Paid Search > Organic Search > Direct > Email,Returning,1,0,1,0,76,346,6,Assist,0.0,0.0,0.25,0.0
MKG-02025-S4,MKG-02025,2020-12-24,2020-12-21,Cross-Border Shoppers,International Market,Mobile,4,4,Four-plus,Email,Paid Search > Organic Search > Direct > Email,Returning,1,0,1,1,91,297,7,Closer,0.0,1.0,0.25,129.6
MKG-02026-S1,MKG-02026,2020-12-26,2020-12-21,Research-Heavy Browsers,Regional Market,Mobile,1,3,Three-touch,Paid Social,Paid Social > Direct > Email,New,0,1,1,0,52,226,4,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-02026-S2,MKG-02026,2020-12-30,2020-12-28,Research-Heavy Browsers,Regional Market,Mobile,2,3,Three-touch,Direct,Paid Social > Direct > Email,Returning,1,0,1,0,72,276,6,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-02026-S3,MKG-02026,2021-01-03,2020-12-28,Research-Heavy Browsers,Regional Market,Mobile,3,3,Three-touch,Email,Paid Social > Direct > Email,Returning,1,0,1,1,89,341,7,Closer,0.0,1.0,0.3333333333333333,123.4
MKG-02027-S1,MKG-02027,2020-11-15,2020-11-09,Research-Heavy Browsers,National Market,Mobile,1,2,Two-touch,Email,Email > Direct,New,1,1,1,0,75,356,6,First touch,0.0,0.0,0.0,0.0
MKG-02027-S2,MKG-02027,2020-11-22,2020-11-16,Research-Heavy Browsers,National Market,Mobile,2,2,Two-touch,Direct,Email > Direct,Returning,1,0,1,0,73,330,7,Last session,0.0,0.0,0.0,0.0
MKG-02028-S1,MKG-02028,2020-11-23,2020-11-23,Brand Returners,Core Market,Desktop,1,4,Four-plus,Organic Search,Organic Search > Organic Search > Direct > Direct,New,1,0,1,0,75,316,6,First touch,0.0,0.0,0.0,0.0
MKG-02028-S2,MKG-02028,2020-12-02,2020-11-30,Brand Returners,Core Market,Desktop,2,4,Four-plus,Organic Search,Organic Search > Organic Search > Direct > Direct,Returning,1,0,1,0,93,321,7,Assist,0.0,0.0,0.0,0.0
MKG-02028-S3,MKG-02028,2020-12-07,2020-12-07,Brand Returners,Core Market,Desktop,3,4,Four-plus,Direct,Organic Search > Organic Search > Direct > Direct,Returning,1,0,1,0,81,278,7,Assist,0.0,0.0,0.0,0.0
MKG-02028-S4,MKG-02028,2020-12-12,2020-12-07,Brand Returners,Core Market,Desktop,4,4,Four-plus,Direct,Organic Search > Organic Search > Direct > Direct,Returning,1,1,1,0,85,273,7,Last session,0.0,0.0,0.0,0.0
MKG-02029-S1,MKG-02029,2021-01-05,2021-01-04,Research-Heavy Browsers,National Market,Desktop,1,4,Four-plus,Referral,Referral > Email > Organic Search > Organic Search,New,0,1,1,0,82,210,5,First touch,1.0,0.0,0.25,0.0
MKG-02029-S2,MKG-02029,2021-01-08,2021-01-04,Research-Heavy Browsers,National Market,Desktop,2,4,Four-plus,Email,Referral > Email > Organic Search > Organic Search,Returning,1,0,1,0,87,270,6,Assist,0.0,0.0,0.25,0.0
MKG-02029-S3,MKG-02029,2021-01-09,2021-01-04,Research-Heavy Browsers,National Market,Desktop,3,4,Four-plus,Organic Search,Referral > Email > Organic Search > Organic Search,Returning,1,0,1,0,94,312,6,Assist,0.0,0.0,0.25,0.0
MKG-02029-S4,MKG-02029,2021-01-15,2021-01-11,Research-Heavy Browsers,National Market,Desktop,4,4,Four-plus,Organic Search,Referral > Email > Organic Search > Organic Search,Returning,1,0,1,1,88,340,8,Closer,0.0,1.0,0.25,145.45
MKG-02030-S1,MKG-02030,2020-11-25,2020-11-23,Research-Heavy Browsers,Core Market,Desktop,1,1,Single-touch,Referral,Referral,New,0,0,0,0,59,211,5,Single-touch,0.0,0.0,0.0,0.0
MKG-02031-S1,MKG-02031,2020-12-21,2020-12-21,Brand Returners,Core Market,Desktop,1,4,Four-plus,Organic Search,Organic Search > Direct > Referral > Direct,New,1,1,1,0,86,338,6,First touch,1.0,0.0,0.25,0.0
MKG-02031-S2,MKG-02031,2020-12-23,2020-12-21,Brand Returners,Core Market,Desktop,2,4,Four-plus,Direct,Organic Search > Direct > Referral > Direct,Returning,1,0,1,0,98,287,6,Assist,0.0,0.0,0.25,0.0
MKG-02031-S3,MKG-02031,2020-12-24,2020-12-21,Brand Returners,Core Market,Desktop,3,4,Four-plus,Referral,Organic Search > Direct > Referral > Direct,Returning,1,0,1,0,79,293,5,Assist,0.0,0.0,0.25,0.0
MKG-02031-S4,MKG-02031,2020-12-30,2020-12-28,Brand Returners,Core Market,Desktop,4,4,Four-plus,Direct,Organic Search > Direct > Referral > Direct,Returning,1,0,1,1,87,341,7,Closer,0.0,1.0,0.25,152.64
MKG-02032-S1,MKG-02032,2020-12-10,2020-12-07,Research-Heavy Browsers,Core Market,Mobile,1,5,Four-plus,Paid Search,Paid Search > Direct > Direct > Organic Search > Email,New,0,1,1,0,63,154,4,First touch,1.0,0.0,0.2,0.0
MKG-02032-S2,MKG-02032,2020-12-14,2020-12-14,Research-Heavy Browsers,Core Market,Mobile,2,5,Four-plus,Direct,Paid Search > Direct > Direct > Organic Search > Email,Returning,0,0,1,0,62,249,5,Assist,0.0,0.0,0.2,0.0
MKG-02032-S3,MKG-02032,2020-12-15,2020-12-14,Research-Heavy Browsers,Core Market,Mobile,3,5,Four-plus,Direct,Paid Search > Direct > Direct > Organic Search > Email,Returning,0,0,1,0,56,253,5,Assist,0.0,0.0,0.2,0.0
MKG-02032-S4,MKG-02032,2020-12-21,2020-12-21,Research-Heavy Browsers,Core Market,Mobile,4,5,Four-plus,Organic Search,Paid Search > Direct > Direct > Organic Search > Email,Returning,1,0,1,0,95,301,7,Assist,0.0,0.0,0.2,0.0
MKG-02032-S5,MKG-02032,2020-12-23,2020-12-21,Research-Heavy Browsers,Core Market,Mobile,5,5,Four-plus,Email,Paid Search > Direct > Direct > Organic Search > Email,Returning,1,0,1,1,95,324,7,Closer,0.0,1.0,0.2,132.51
MKG-02033-S1,MKG-02033,2021-01-02,2020-12-28,Promo Responders,Regional Market,Mobile,1,1,Single-touch,Direct,Direct,New,0,0,0,0,67,237,3,Single-touch,0.0,0.0,0.0,0.0
MKG-02034-S1,MKG-02034,2020-12-26,2020-12-21,Promo Responders,Regional Market,Desktop,1,4,Four-plus,Referral,Referral > Email > Direct > Email,New,0,0,1,0,78,237,6,First touch,1.0,0.0,0.25,0.0
MKG-02034-S2,MKG-02034,2020-12-29,2020-12-28,Promo Responders,Regional Market,Desktop,2,4,Four-plus,Email,Referral > Email > Direct > Email,Returning,1,1,1,0,96,370,8,Assist,0.0,0.0,0.25,0.0
MKG-02034-S3,MKG-02034,2021-01-05,2021-01-04,Promo Responders,Regional Market,Desktop,3,4,Four-plus,Direct,Referral > Email > Direct > Email,Returning,0,0,1,0,84,265,4,Assist,0.0,0.0,0.25,0.0
MKG-02034-S4,MKG-02034,2021-01-08,2021-01-04,Promo Responders,Regional Market,Desktop,4,4,Four-plus,Email,Referral > Email > Direct > Email,Returning,0,0,1,1,91,296,6,Closer,0.0,1.0,0.25,123.18
MKG-02035-S1,MKG-02035,2020-12-28,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,1,3,Three-touch,Paid Search,Paid Search > Direct > Paid Search,New,1,1,1,0,71,253,5,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-02035-S2,MKG-02035,2021-01-01,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,2,3,Three-touch,Direct,Paid Search > Direct > Paid Search,Returning,1,0,1,0,86,269,5,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-02035-S3,MKG-02035,2021-01-06,2021-01-04,Research-Heavy Browsers,Regional Market,Desktop,3,3,Three-touch,Paid Search,Paid Search > Direct > Paid Search,Returning,0,0,1,1,79,287,5,Closer,0.0,1.0,0.3333333333333333,151.13
MKG-02036-S1,MKG-02036,2020-12-28,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,1,2,Two-touch,Paid Social,Paid Social > Email,New,1,0,1,0,78,254,6,First touch,0.0,0.0,0.0,0.0
MKG-02036-S2,MKG-02036,2021-01-01,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,2,2,Two-touch,Email,Paid Social > Email,Returning,1,1,1,0,90,265,8,Last session,0.0,0.0,0.0,0.0
MKG-02037-S1,MKG-02037,2020-12-16,2020-12-14,Promo Responders,Regional Market,Mobile,1,3,Three-touch,Organic Search,Organic Search > Direct > Direct,New,1,0,0,0,71,352,5,First touch,0.0,0.0,0.0,0.0
MKG-02037-S2,MKG-02037,2020-12-22,2020-12-21,Promo Responders,Regional Market,Mobile,2,3,Three-touch,Direct,Organic Search > Direct > Direct,Returning,1,0,0,0,80,291,7,Assist,0.0,0.0,0.0,0.0
MKG-02037-S3,MKG-02037,2020-12-26,2020-12-21,Promo Responders,Regional Market,Mobile,3,3,Three-touch,Direct,Organic Search > Direct > Direct,Returning,0,0,0,0,72,242,4,Last session,0.0,0.0,0.0,0.0
MKG-02038-S1,MKG-02038,2020-11-02,2020-11-02,Research-Heavy Browsers,Core Market,Desktop,1,1,Single-touch,Paid Social,Paid Social,New,0,0,0,0,61,212,4,Single-touch,0.0,0.0,0.0,0.0
MKG-02039-S1,MKG-02039,2020-11-27,2020-11-23,Research-Heavy Browsers,Regional Market,Desktop,1,4,Four-plus,Email,Email > Paid Search > Email > Direct,New,1,1,1,0,82,303,6,First touch,1.0,0.0,0.25,0.0
MKG-02039-S2,MKG-02039,2020-12-01,2020-11-30,Research-Heavy Browsers,Regional Market,Desktop,2,4,Four-plus,Paid Search,Email > Paid Search > Email > Direct,Returning,1,0,1,0,74,298,6,Assist,0.0,0.0,0.25,0.0
MKG-02039-S3,MKG-02039,2020-12-02,2020-11-30,Research-Heavy Browsers,Regional Market,Desktop,3,4,Four-plus,Email,Email > Paid Search > Email > Direct,Returning,1,0,1,0,97,350,6,Assist,0.0,0.0,0.25,0.0
MKG-02039-S4,MKG-02039,2020-12-08,2020-12-07,Research-Heavy Browsers,Regional Market,Desktop,4,4,Four-plus,Direct,Email > Paid Search > Email > Direct,Returning,0,0,1,1,82,256,4,Closer,0.0,1.0,0.25,153.59
MKG-02040-S1,MKG-02040,2020-12-03,2020-11-30,Research-Heavy Browsers,Core Market,Mobile,1,2,Two-touch,Paid Social,Paid Social > Organic Search,New,1,0,1,0,60,238,5,First touch,0.0,0.0,0.0,0.0
MKG-02040-S2,MKG-02040,2020-12-04,2020-11-30,Research-Heavy Browsers,Core Market,Mobile,2,2,Two-touch,Organic Search,Paid Social > Organic Search,Returning,1,1,1,0,86,284,7,Last session,0.0,0.0,0.0,0.0
MKG-02041-S1,MKG-02041,2020-12-29,2020-12-28,Promo Responders,National Market,Desktop,1,1,Single-touch,Paid Social,Paid Social,New,0,0,0,0,64,182,4,Single-touch,0.0,0.0,0.0,0.0
MKG-02042-S1,MKG-02042,2020-11-07,2020-11-02,Promo Responders,National Market,Mobile,1,4,Four-plus,Organic Search,Organic Search > Direct > Paid Social > Organic Search,New,1,0,0,0,74,341,5,First touch,0.0,0.0,0.0,0.0
MKG-02042-S2,MKG-02042,2020-11-15,2020-11-09,Promo Responders,National Market,Mobile,2,4,Four-plus,Direct,Organic Search > Direct > Paid Social > Organic Search,Returning,1,0,0,0,91,306,7,Assist,0.0,0.0,0.0,0.0
MKG-02042-S3,MKG-02042,2020-11-16,2020-11-16,Promo Responders,National Market,Mobile,3,4,Four-plus,Paid Social,Organic Search > Direct > Paid Social > Organic Search,Returning,1,0,0,0,83,214,6,Assist,0.0,0.0,0.0,0.0
MKG-02042-S4,MKG-02042,2020-11-21,2020-11-16,Promo Responders,National Market,Mobile,4,4,Four-plus,Organic Search,Organic Search > Direct > Paid Social > Organic Search,Returning,1,0,0,0,87,357,9,Last session,0.0,0.0,0.0,0.0
MKG-02043-S1,MKG-02043,2020-11-12,2020-11-09,Research-Heavy Browsers,Regional Market,Mobile,1,4,Four-plus,Direct,Direct > Email > Direct > Organic Search,New,0,0,0,0,72,237,6,First touch,0.0,0.0,0.0,0.0
MKG-02043-S2,MKG-02043,2020-11-17,2020-11-16,Research-Heavy Browsers,Regional Market,Mobile,2,4,Four-plus,Email,Direct > Email > Direct > Organic Search,Returning,0,0,0,0,71,261,5,Assist,0.0,0.0,0.0,0.0
MKG-02043-S3,MKG-02043,2020-11-26,2020-11-23,Research-Heavy Browsers,Regional Market,Mobile,3,4,Four-plus,Direct,Direct > Email > Direct > Organic Search,Returning,1,0,0,0,87,229,7,Assist,0.0,0.0,0.0,0.0
MKG-02043-S4,MKG-02043,2020-12-01,2020-11-30,Research-Heavy Browsers,Regional Market,Mobile,4,4,Four-plus,Organic Search,Direct > Email > Direct > Organic Search,Returning,1,0,0,0,89,333,9,Last session,0.0,0.0,0.0,0.0
MKG-02044-S1,MKG-02044,2020-12-31,2020-12-28,Brand Returners,National Market,Tablet,1,1,Single-touch,Organic Search,Organic Search,New,0,1,1,0,75,257,4,Single-touch,0.0,0.0,0.0,0.0
MKG-02045-S1,MKG-02045,2020-11-06,2020-11-02,Promo Responders,National Market,Desktop,1,2,Two-touch,Email,Email > Paid Search,New,0,0,1,0,75,243,5,First touch,1.0,0.0,0.5,0.0
MKG-02045-S2,MKG-02045,2020-11-08,2020-11-02,Promo Responders,National Market,Desktop,2,2,Two-touch,Paid Search,Email > Paid Search,Returning,0,1,1,1,81,279,7,Closer,0.0,1.0,0.5,96.0
MKG-02046-S1,MKG-02046,2020-12-19,2020-12-14,Research-Heavy Browsers,Regional Market,Mobile,1,3,Three-touch,Email,Email > Email > Paid Search,New,1,1,1,0,83,350,7,First touch,0.0,0.0,0.0,0.0
MKG-02046-S2,MKG-02046,2020-12-25,2020-12-21,Research-Heavy Browsers,Regional Market,Mobile,2,3,Three-touch,Email,Email > Email > Paid Search,Returning,0,0,1,0,66,291,6,Assist,0.0,0.0,0.0,0.0
MKG-02046-S3,MKG-02046,2020-12-27,2020-12-21,Research-Heavy Browsers,Regional Market,Mobile,3,3,Three-touch,Paid Search,Email > Email > Paid Search,Returning,1,0,1,0,80,279,6,Last session,0.0,0.0,0.0,0.0
MKG-02047-S1,MKG-02047,2020-12-13,2020-12-07,Promo Responders,Regional Market,Desktop,1,1,Single-touch,Direct,Direct,New,0,0,0,0,70,230,3,Single-touch,0.0,0.0,0.0,0.0
MKG-02048-S1,MKG-02048,2020-11-07,2020-11-02,Research-Heavy Browsers,Core Market,Mobile,1,2,Two-touch,Paid Social,Paid Social > Paid Social,New,1,0,1,0,69,210,6,First touch,0.0,0.0,0.0,0.0
MKG-02048-S2,MKG-02048,2020-11-15,2020-11-09,Research-Heavy Browsers,Core Market,Mobile,2,2,Two-touch,Paid Social,Paid Social > Paid Social,Returning,0,1,1,0,50,150,5,Last session,0.0,0.0,0.0,0.0
MKG-02049-S1,MKG-02049,2020-12-07,2020-12-07,Research-Heavy Browsers,Core Market,Desktop,1,5,Four-plus,Organic Search,Organic Search > Organic Search > Email > Direct > Email,New,1,1,1,0,71,303,6,First touch,1.0,0.0,0.2,0.0
MKG-02049-S2,MKG-02049,2020-12-12,2020-12-07,Research-Heavy Browsers,Core Market,Desktop,2,5,Four-plus,Organic Search,Organic Search > Organic Search > Email > Direct > Email,Returning,1,0,1,0,98,341,7,Assist,0.0,0.0,0.2,0.0
MKG-02049-S3,MKG-02049,2020-12-15,2020-12-14,Research-Heavy Browsers,Core Market,Desktop,3,5,Four-plus,Email,Organic Search > Organic Search > Email > Direct > Email,Returning,0,0,1,0,84,272,6,Assist,0.0,0.0,0.2,0.0
MKG-02049-S4,MKG-02049,2020-12-17,2020-12-14,Research-Heavy Browsers,Core Market,Desktop,4,5,Four-plus,Direct,Organic Search > Organic Search > Email > Direct > Email,Returning,0,0,1,0,76,263,5,Assist,0.0,0.0,0.2,0.0
MKG-02049-S5,MKG-02049,2020-12-22,2020-12-21,Research-Heavy Browsers,Core Market,Desktop,5,5,Four-plus,Email,Organic Search > Organic Search > Email > Direct > Email,Returning,0,0,1,1,88,266,5,Closer,0.0,1.0,0.2,173.1
MKG-02050-S1,MKG-02050,2020-12-22,2020-12-21,Research-Heavy Browsers,National Market,Mobile,1,3,Three-touch,Organic Search,Organic Search > Direct > Paid Social,New,1,0,0,0,80,348,6,First touch,0.0,0.0,0.0,0.0
MKG-02050-S2,MKG-02050,2020-12-26,2020-12-21,Research-Heavy Browsers,National Market,Mobile,2,3,Three-touch,Direct,Organic Search > Direct > Paid Social,Returning,0,0,0,0,59,200,4,Assist,0.0,0.0,0.0,0.0
MKG-02050-S3,MKG-02050,2021-01-03,2020-12-28,Research-Heavy Browsers,National Market,Mobile,3,3,Three-touch,Paid Social,Organic Search > Direct > Paid Social,Returning,0,0,0,0,59,201,4,Last session,0.0,0.0,0.0,0.0
