prospect_id,audience_segment,market,primary_device,sessions_in_journey,touch_pattern,engaged_sessions,unique_channels,first_touch_channel,lead_touch_channel,last_touch_channel,lead_flag,enrollment_equivalent_flag,days_to_lead,days_to_enrollment,transaction_revenue,journey_path
MKG-02098,Cross-Border Shoppers,International Market,Mobile,1,Single-touch,1,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-02099,Brand Returners,Core Market,Desktop,1,Single-touch,1,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-02100,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,1,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-02101,Research-Heavy Browsers,National Market,Mobile,5,Four-plus,3,2,Organic Search,Direct,Organic Search,1,0,16.0,,0.0,Organic Search > Direct > Direct > Direct > Organic Search
MKG-02102,Promo Responders,National Market,Desktop,4,Four-plus,2,3,Direct,Email,Organic Search,1,1,7.0,19.0,153.55,Direct > Email > Direct > Organic Search
MKG-02103,Research-Heavy Browsers,National Market,Desktop,1,Single-touch,1,1,Paid Social,Paid Social,Paid Social,1,0,0.0,,0.0,Paid Social
MKG-02104,Research-Heavy Browsers,Core Market,Desktop,4,Four-plus,4,3,Email,Email,Direct,1,1,0.0,9.0,151.74,Email > Paid Search > Email > Direct
MKG-02105,Cross-Border Shoppers,International Market,Mobile,5,Four-plus,2,4,Referral,Referral,Paid Search,1,0,0.0,,0.0,Referral > Organic Search > Direct > Organic Search > Paid Search
MKG-02106,Promo Responders,National Market,Desktop,2,Two-touch,2,2,Paid Search,Organic Search,Organic Search,1,1,3.0,3.0,139.31,Paid Search > Organic Search
MKG-02107,Research-Heavy Browsers,Regional Market,Mobile,3,Three-touch,2,2,Direct,,Direct,0,0,,,0.0,Direct > Paid Social > Direct
MKG-02108,Research-Heavy Browsers,Regional Market,Mobile,5,Four-plus,4,3,Direct,Direct,Direct,1,1,23.0,23.0,153.05,Direct > Email > Email > Referral > Direct
MKG-02109,Research-Heavy Browsers,Regional Market,Desktop,1,Single-touch,1,1,Referral,Referral,Referral,1,0,0.0,,0.0,Referral
MKG-02110,Research-Heavy Browsers,Regional Market,Desktop,4,Four-plus,3,3,Email,Email,Paid Search,1,1,9.0,11.0,127.45,Email > Direct > Email > Paid Search
MKG-02111,Research-Heavy Browsers,Core Market,Desktop,1,Single-touch,1,1,Email,,Email,0,0,,,0.0,Email
MKG-02112,Promo Responders,National Market,Mobile,1,Single-touch,1,1,Paid Search,Paid Search,Paid Search,1,0,0.0,,0.0,Paid Search
MKG-02113,Brand Returners,National Market,Tablet,2,Two-touch,1,2,Organic Search,,Direct,0,0,,,0.0,Organic Search > Direct
MKG-02114,Research-Heavy Browsers,Core Market,Mobile,1,Single-touch,1,1,Direct,,Direct,0,0,,,0.0,Direct
MKG-02115,Promo Responders,National Market,Desktop,1,Single-touch,1,1,Paid Social,Paid Social,Paid Social,1,0,0.0,,0.0,Paid Social
MKG-02116,Research-Heavy Browsers,Regional Market,Desktop,5,Four-plus,3,3,Direct,Direct,Direct,1,1,9.0,21.0,133.92,Direct > Direct > Email > Paid Search > Direct
MKG-02117,Research-Heavy Browsers,National Market,Desktop,3,Three-touch,2,2,Email,Email,Direct,1,1,0.0,6.0,131.15,Email > Direct > Direct
MKG-02118,Promo Responders,National Market,Desktop,3,Three-touch,2,3,Email,Paid Search,Direct,1,1,3.0,10.0,133.93,Email > Paid Search > Direct
MKG-02119,Research-Heavy Browsers,Regional Market,Mobile,4,Four-plus,4,3,Organic Search,Paid Search,Organic Search,1,1,5.0,14.0,147.85,Organic Search > Paid Search > Email > Organic Search
MKG-02120,Cross-Border Shoppers,International Market,Mobile,2,Two-touch,1,2,Paid Social,Paid Search,Paid Search,1,0,3.0,,0.0,Paid Social > Paid Search
MKG-02121,Cross-Border Shoppers,National Market,Tablet,5,Four-plus,2,3,Email,Paid Search,Email,1,1,17.0,24.0,167.81,Email > Organic Search > Paid Search > Organic Search > Email
MKG-02122,Research-Heavy Browsers,National Market,Tablet,2,Two-touch,1,2,Paid Social,,Organic Search,0,0,,,0.0,Paid Social > Organic Search
MKG-02123,Research-Heavy Browsers,Regional Market,Tablet,4,Four-plus,4,4,Paid Search,Paid Search,Direct,1,0,0.0,,0.0,Paid Search > Paid Social > Email > Direct
MKG-02124,Promo Responders,National Market,Mobile,2,Two-touch,1,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search > Organic Search
MKG-02125,Research-Heavy Browsers,Regional Market,Tablet,5,Four-plus,3,4,Paid Search,Paid Search,Referral,1,1,0.0,15.0,171.12,Paid Search > Direct > Email > Referral > Referral
MKG-02126,Research-Heavy Browsers,Core Market,Mobile,4,Four-plus,2,3,Organic Search,Organic Search,Email,1,0,0.0,,0.0,Organic Search > Direct > Direct > Email
MKG-02127,Research-Heavy Browsers,Regional Market,Tablet,3,Three-touch,1,2,Email,Email,Referral,1,1,1.0,4.0,135.02,Email > Email > Referral
MKG-02128,Promo Responders,National Market,Desktop,3,Three-touch,2,3,Referral,,Email,0,0,,,0.0,Referral > Paid Social > Email
MKG-02129,Research-Heavy Browsers,Core Market,Mobile,4,Four-plus,2,4,Email,Referral,Organic Search,1,1,8.0,18.0,141.06,Email > Referral > Direct > Organic Search
MKG-02130,Cross-Border Shoppers,International Market,Desktop,3,Three-touch,2,2,Direct,,Paid Search,0,0,,,0.0,Direct > Direct > Paid Search
MKG-02131,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,0,1,Paid Social,Paid Social,Paid Social,1,0,0.0,,0.0,Paid Social
MKG-02132,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,0,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-02133,Brand Returners,Regional Market,Mobile,2,Two-touch,1,2,Paid Search,,Organic Search,0,0,,,0.0,Paid Search > Organic Search
MKG-02134,Brand Returners,National Market,Mobile,1,Single-touch,1,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-02135,Brand Returners,Regional Market,Mobile,3,Three-touch,3,2,Direct,,Email,0,0,,,0.0,Direct > Email > Email
MKG-02136,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,0,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-02137,Cross-Border Shoppers,International Market,Tablet,5,Four-plus,3,2,Email,Email,Email,1,1,21.0,21.0,131.47,Email > Paid Social > Email > Paid Social > Email
MKG-02138,Research-Heavy Browsers,National Market,Mobile,4,Four-plus,2,2,Paid Social,Paid Social,Direct,1,1,0.0,9.0,127.89,Paid Social > Direct > Direct > Direct
MKG-02139,Promo Responders,National Market,Desktop,2,Two-touch,1,1,Direct,,Direct,0,0,,,0.0,Direct > Direct
MKG-02140,Research-Heavy Browsers,Core Market,Mobile,3,Three-touch,3,2,Paid Social,,Direct,0,0,,,0.0,Paid Social > Direct > Direct
MKG-02141,Brand Returners,National Market,Desktop,1,Single-touch,1,1,Referral,,Referral,0,0,,,0.0,Referral
MKG-02142,Promo Responders,Regional Market,Desktop,2,Two-touch,1,2,Paid Search,Organic Search,Organic Search,1,1,8.0,8.0,145.14,Paid Search > Organic Search
MKG-02143,Promo Responders,National Market,Mobile,4,Four-plus,2,3,Paid Search,Paid Search,Organic Search,1,1,2.0,12.0,131.29,Paid Search > Paid Search > Direct > Organic Search
MKG-02144,Research-Heavy Browsers,Regional Market,Mobile,3,Three-touch,1,3,Paid Social,Referral,Referral,1,0,4.0,,0.0,Paid Social > Direct > Referral
MKG-02145,Research-Heavy Browsers,Core Market,Mobile,1,Single-touch,0,1,Referral,Referral,Referral,1,1,0.0,0.0,105.22,Referral
MKG-02146,Cross-Border Shoppers,National Market,Mobile,2,Two-touch,1,2,Email,Email,Direct,1,1,0.0,1.0,106.48,Email > Direct
MKG-02147,Research-Heavy Browsers,Regional Market,Desktop,3,Three-touch,3,2,Email,Email,Email,1,1,0.0,12.0,156.8,Email > Organic Search > Email
MKG-02148,Promo Responders,Regional Market,Desktop,5,Four-plus,5,4,Referral,Referral,Paid Social,1,1,3.0,14.0,169.59,Referral > Referral > Organic Search > Direct > Paid Social
MKG-02149,Brand Returners,National Market,Desktop,4,Four-plus,4,2,Referral,Referral,Direct,1,1,4.0,15.0,149.87,Referral > Referral > Direct > Direct
MKG-02150,Cross-Border Shoppers,International Market,Mobile,4,Four-plus,2,2,Paid Social,Paid Social,Paid Social,1,0,7.0,,0.0,Paid Social > Paid Search > Paid Social > Paid Social
MKG-02151,Promo Responders,Regional Market,Desktop,2,Two-touch,2,2,Referral,,Direct,0,0,,,0.0,Referral > Direct
MKG-02152,Promo Responders,National Market,Mobile,1,Single-touch,1,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-02153,Research-Heavy Browsers,Regional Market,Mobile,2,Two-touch,0,2,Direct,Direct,Referral,1,0,0.0,,0.0,Direct > Referral
MKG-02154,Promo Responders,Core Market,Mobile,1,Single-touch,1,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-02155,Promo Responders,National Market,Desktop,4,Four-plus,3,3,Referral,Referral,Organic Search,1,1,0.0,10.0,176.27,Referral > Organic Search > Email > Organic Search
MKG-02156,Cross-Border Shoppers,International Market,Desktop,1,Single-touch,1,1,Organic Search,Organic Search,Organic Search,1,0,0.0,,0.0,Organic Search
MKG-02157,Brand Returners,Core Market,Desktop,3,Three-touch,2,2,Paid Search,,Paid Search,0,0,,,0.0,Paid Search > Email > Paid Search
MKG-02158,Research-Heavy Browsers,Core Market,Mobile,2,Two-touch,0,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social > Paid Social
MKG-02159,Research-Heavy Browsers,Core Market,Mobile,4,Four-plus,2,3,Organic Search,,Email,0,0,,,0.0,Organic Search > Email > Paid Search > Email
MKG-02160,Brand Returners,National Market,Mobile,1,Single-touch,1,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-02161,Cross-Border Shoppers,National Market,Mobile,2,Two-touch,2,2,Organic Search,Paid Search,Paid Search,1,1,6.0,6.0,114.36,Organic Search > Paid Search
MKG-02162,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,1,1,Direct,Direct,Direct,1,0,0.0,,0.0,Direct
MKG-02163,Research-Heavy Browsers,National Market,Mobile,1,Single-touch,1,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-02164,Research-Heavy Browsers,Core Market,Mobile,4,Four-plus,2,3,Paid Social,Referral,Email,1,1,13.0,16.0,142.94,Paid Social > Email > Referral > Email
MKG-02165,Cross-Border Shoppers,International Market,Mobile,2,Two-touch,2,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search > Organic Search
MKG-02166,Research-Heavy Browsers,Regional Market,Desktop,4,Four-plus,3,3,Direct,Email,Organic Search,1,1,12.0,16.0,166.12,Direct > Organic Search > Email > Organic Search
MKG-02167,Research-Heavy Browsers,Regional Market,Desktop,3,Three-touch,2,3,Organic Search,Organic Search,Email,1,1,0.0,10.0,158.93,Organic Search > Paid Social > Email
MKG-02168,Research-Heavy Browsers,Regional Market,Mobile,4,Four-plus,3,3,Organic Search,Direct,Email,1,1,6.0,15.0,145.26,Organic Search > Direct > Email > Email
MKG-02169,Research-Heavy Browsers,Regional Market,Desktop,4,Four-plus,4,4,Paid Social,Paid Social,Email,1,1,0.0,10.0,152.27,Paid Social > Organic Search > Referral > Email
MKG-02170,Cross-Border Shoppers,International Market,Desktop,3,Three-touch,0,3,Email,Paid Search,Paid Search,1,1,8.0,8.0,115.57,Email > Organic Search > Paid Search
MKG-02171,Promo Responders,Regional Market,Desktop,1,Single-touch,0,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-02172,Research-Heavy Browsers,Core Market,Desktop,1,Single-touch,1,1,Email,Email,Email,1,0,0.0,,0.0,Email
MKG-02173,Promo Responders,National Market,Desktop,2,Two-touch,0,1,Direct,Direct,Direct,1,1,7.0,7.0,127.71,Direct > Direct
MKG-02174,Brand Returners,National Market,Desktop,1,Single-touch,1,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-02175,Research-Heavy Browsers,Core Market,Desktop,5,Four-plus,4,3,Email,Paid Social,Email,1,1,7.0,13.0,165.18,Email > Paid Search > Paid Social > Paid Social > Email
MKG-02176,Cross-Border Shoppers,International Market,Mobile,1,Single-touch,1,1,Email,,Email,0,0,,,0.0,Email
MKG-02177,Research-Heavy Browsers,Core Market,Desktop,1,Single-touch,1,1,Paid Social,Paid Social,Paid Social,1,0,0.0,,0.0,Paid Social
MKG-02178,Cross-Border Shoppers,National Market,Tablet,4,Four-plus,3,3,Organic Search,Organic Search,Direct,1,1,0.0,13.0,159.62,Organic Search > Paid Search > Paid Search > Direct
MKG-02179,Brand Returners,Core Market,Tablet,4,Four-plus,3,2,Organic Search,Organic Search,Organic Search,1,1,13.0,13.0,121.99,Organic Search > Paid Social > Paid Social > Organic Search
MKG-02180,Brand Returners,Core Market,Mobile,3,Three-touch,1,3,Email,,Paid Social,0,0,,,0.0,Email > Direct > Paid Social
MKG-02181,Cross-Border Shoppers,International Market,Mobile,2,Two-touch,0,2,Paid Search,,Direct,0,0,,,0.0,Paid Search > Direct
MKG-02182,Research-Heavy Browsers,Core Market,Mobile,3,Three-touch,1,3,Paid Social,,Direct,0,0,,,0.0,Paid Social > Email > Direct
MKG-02183,Research-Heavy Browsers,National Market,Mobile,3,Three-touch,3,3,Referral,,Paid Search,0,0,,,0.0,Referral > Direct > Paid Search
MKG-02184,Research-Heavy Browsers,Core Market,Desktop,2,Two-touch,1,2,Organic Search,Email,Email,1,1,7.0,7.0,136.81,Organic Search > Email
MKG-02185,Research-Heavy Browsers,Core Market,Mobile,4,Four-plus,3,3,Paid Search,Paid Search,Direct,1,1,0.0,8.0,143.36,Paid Search > Paid Search > Organic Search > Direct
MKG-02186,Promo Responders,Core Market,Mobile,4,Four-plus,3,2,Direct,Direct,Email,1,1,0.0,11.0,137.98,Direct > Email > Direct > Email
MKG-02187,Promo Responders,National Market,Mobile,5,Four-plus,5,3,Email,Referral,Referral,1,1,15.0,15.0,149.79,Email > Referral > Direct > Direct > Referral
MKG-02188,Brand Returners,National Market,Tablet,2,Two-touch,2,2,Organic Search,Organic Search,Paid Social,1,0,0.0,,0.0,Organic Search > Paid Social
MKG-02189,Research-Heavy Browsers,Regional Market,Desktop,1,Single-touch,0,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-02190,Research-Heavy Browsers,Core Market,Mobile,1,Single-touch,0,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-02191,Promo Responders,National Market,Mobile,3,Three-touch,2,2,Paid Search,Paid Search,Paid Search,1,0,3.0,,0.0,Paid Search > Direct > Paid Search
MKG-02192,Brand Returners,National Market,Mobile,4,Four-plus,2,3,Paid Search,Paid Search,Direct,1,1,0.0,14.0,130.63,Paid Search > Direct > Organic Search > Direct
MKG-02193,Promo Responders,Core Market,Desktop,3,Three-touch,1,2,Paid Search,Paid Search,Email,1,0,0.0,,0.0,Paid Search > Paid Search > Email
MKG-02194,Brand Returners,Regional Market,Tablet,3,Three-touch,0,2,Paid Search,Paid Social,Paid Search,1,1,2.0,4.0,128.22,Paid Search > Paid Social > Paid Search
MKG-02195,Research-Heavy Browsers,Core Market,Mobile,2,Two-touch,2,2,Paid Search,Email,Email,1,0,2.0,,0.0,Paid Search > Email
MKG-02196,Promo Responders,Regional Market,Mobile,4,Four-plus,3,4,Email,Organic Search,Organic Search,1,1,9.0,9.0,137.44,Email > Referral > Direct > Organic Search
MKG-02197,Research-Heavy Browsers,Core Market,Mobile,4,Four-plus,3,4,Paid Social,Paid Social,Email,1,1,0.0,16.0,140.02,Paid Social > Referral > Organic Search > Email
MKG-02198,Brand Returners,Regional Market,Desktop,2,Two-touch,1,2,Paid Social,Paid Social,Email,1,0,0.0,,0.0,Paid Social > Email
MKG-02199,Promo Responders,National Market,Desktop,3,Three-touch,2,3,Email,,Paid Social,0,0,,,0.0,Email > Paid Search > Paid Social
MKG-02200,Brand Returners,National Market,Mobile,1,Single-touch,1,1,Paid Social,Paid Social,Paid Social,1,0,0.0,,0.0,Paid Social
MKG-02201,Research-Heavy Browsers,National Market,Desktop,1,Single-touch,0,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-02202,Research-Heavy Browsers,Core Market,Tablet,1,Single-touch,1,1,Email,,Email,0,0,,,0.0,Email
MKG-02203,Brand Returners,Regional Market,Desktop,4,Four-plus,3,3,Email,Organic Search,Direct,1,1,15.0,19.0,140.71,Email > Direct > Organic Search > Direct
MKG-02204,Promo Responders,Core Market,Mobile,5,Four-plus,3,4,Direct,,Paid Search,0,0,,,0.0,Direct > Email > Direct > Paid Social > Paid Search
MKG-02205,Cross-Border Shoppers,International Market,Desktop,5,Four-plus,4,4,Referral,Email,Organic Search,1,1,2.0,13.0,154.72,Referral > Email > Paid Search > Paid Search > Organic Search
MKG-02206,Research-Heavy Browsers,Core Market,Mobile,1,Single-touch,1,1,Email,,Email,0,0,,,0.0,Email
MKG-02207,Research-Heavy Browsers,Regional Market,Mobile,2,Two-touch,1,2,Paid Search,Direct,Direct,1,0,7.0,,0.0,Paid Search > Direct
MKG-02208,Research-Heavy Browsers,Regional Market,Mobile,3,Three-touch,2,3,Paid Search,Organic Search,Organic Search,1,1,2.0,2.0,131.36,Paid Search > Direct > Organic Search
MKG-02209,Promo Responders,National Market,Desktop,1,Single-touch,0,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-02210,Cross-Border Shoppers,National Market,Mobile,4,Four-plus,1,4,Paid Social,Organic Search,Paid Search,1,0,3.0,,0.0,Paid Social > Organic Search > Direct > Paid Search
MKG-02211,Research-Heavy Browsers,National Market,Desktop,4,Four-plus,3,4,Email,Email,Direct,1,1,0.0,15.0,126.2,Email > Paid Social > Organic Search > Direct
MKG-02212,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,1,1,Direct,Direct,Direct,1,1,0.0,0.0,97.27,Direct
MKG-02213,Research-Heavy Browsers,Core Market,Desktop,4,Four-plus,2,3,Paid Social,,Paid Social,0,0,,,0.0,Paid Social > Email > Direct > Paid Social
MKG-02214,Brand Returners,National Market,Mobile,2,Two-touch,1,2,Referral,,Paid Social,0,0,,,0.0,Referral > Paid Social
MKG-02215,Promo Responders,Core Market,Desktop,4,Four-plus,3,4,Paid Social,Email,Paid Search,1,0,11.0,,0.0,Paid Social > Direct > Email > Paid Search
MKG-02216,Brand Returners,National Market,Desktop,3,Three-touch,2,2,Email,Email,Direct,1,0,0.0,,0.0,Email > Direct > Direct
MKG-02217,Research-Heavy Browsers,Regional Market,Desktop,2,Two-touch,1,2,Email,,Direct,0,0,,,0.0,Email > Direct
MKG-02218,Cross-Border Shoppers,International Market,Desktop,2,Two-touch,2,2,Paid Search,,Organic Search,0,0,,,0.0,Paid Search > Organic Search
MKG-02219,Brand Returners,National Market,Desktop,3,Three-touch,3,3,Email,Direct,Organic Search,1,1,2.0,8.0,129.8,Email > Direct > Organic Search
MKG-02220,Brand Returners,National Market,Desktop,2,Two-touch,1,2,Email,Email,Referral,1,1,0.0,1.0,135.42,Email > Referral
MKG-02221,Research-Heavy Browsers,Core Market,Mobile,3,Three-touch,3,3,Paid Social,Paid Social,Organic Search,1,1,0.0,3.0,135.41,Paid Social > Email > Organic Search
MKG-02222,Promo Responders,Core Market,Desktop,1,Single-touch,1,1,Email,,Email,0,0,,,0.0,Email
MKG-02223,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,0,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-02224,Research-Heavy Browsers,Regional Market,Mobile,2,Two-touch,1,2,Paid Social,Paid Social,Paid Search,1,0,0.0,,0.0,Paid Social > Paid Search
MKG-02225,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,0,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-02226,Brand Returners,National Market,Desktop,2,Two-touch,2,2,Direct,Organic Search,Organic Search,1,1,7.0,7.0,154.52,Direct > Organic Search
MKG-02227,Cross-Border Shoppers,International Market,Mobile,3,Three-touch,0,3,Email,,Paid Search,0,0,,,0.0,Email > Direct > Paid Search
MKG-02228,Cross-Border Shoppers,International Market,Desktop,4,Four-plus,2,3,Paid Social,Paid Social,Direct,1,0,0.0,,0.0,Paid Social > Email > Direct > Direct
MKG-02229,Brand Returners,National Market,Mobile,4,Four-plus,4,3,Paid Search,Referral,Email,1,1,9.0,12.0,138.41,Paid Search > Email > Referral > Email
MKG-02230,Cross-Border Shoppers,International Market,Mobile,2,Two-touch,1,2,Referral,,Paid Search,0,0,,,0.0,Referral > Paid Search
MKG-02231,Research-Heavy Browsers,Core Market,Tablet,3,Three-touch,2,2,Paid Search,,Email,0,0,,,0.0,Paid Search > Email > Email
MKG-02232,Brand Returners,National Market,Desktop,5,Four-plus,4,2,Email,Direct,Email,1,1,9.0,17.0,172.12,Email > Direct > Email > Direct > Email
MKG-02233,Cross-Border Shoppers,International Market,Desktop,4,Four-plus,4,3,Paid Search,Paid Search,Direct,1,1,0.0,11.0,155.32,Paid Search > Email > Direct > Direct
MKG-02234,Brand Returners,National Market,Mobile,4,Four-plus,1,3,Paid Social,Email,Organic Search,1,0,6.0,,0.0,Paid Social > Email > Paid Social > Organic Search
MKG-02235,Cross-Border Shoppers,International Market,Desktop,2,Two-touch,0,2,Paid Search,,Paid Social,0,0,,,0.0,Paid Search > Paid Social
