student_id,gender,adult_learner_flag,family_support_flag,dependents_flag,student_lifecycle_months,mobile_contactable_flag,multi_channel_contact_flag,digital_access_type,academic_support_flag,study_resources_flag,device_readiness_flag,advising_support_flag,co_curricular_content_flag,career_content_flag,enrollment_commitment_type,digital_self_service_flag,payment_plan_type,monthly_student_bill,cumulative_student_bill,actual_dropout_flag,engagement_services_count,engagement_index,attrition_risk_score
CRM-06507,Female,0,0,0,13,1,1,High bandwidth,0,0,0,0,0,1,Open enrollment,1,Electronic check,84.6,1115.2,1,4,55.6,95.0
CRM-06508,Female,0,1,1,58,1,1,High bandwidth,1,1,0,0,0,1,Open enrollment,1,Bank transfer (automatic),93.4,5435.6,1,6,73.3,75.0
CRM-06509,Female,0,1,1,42,1,1,High bandwidth,0,0,0,0,1,1,Open enrollment,1,Electronic check,94.2,4186.3,1,5,64.4,95.0
CRM-06510,Male,1,1,0,1,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Electronic check,25.05,25.05,1,0,0.0,92.0
CRM-06511,Female,0,1,1,46,1,1,High bandwidth,1,0,1,1,0,1,Multi-year commitment,0,Mailed check,99.65,4630.2,0,6,63.3,8.0
CRM-06512,Female,0,1,1,63,1,0,Standard bandwidth,1,0,0,0,0,0,Multi-year commitment,1,Bank transfer (automatic),50.65,3221.25,0,3,36.7,22.0
CRM-06513,Male,0,0,0,11,1,0,Standard bandwidth,0,1,1,1,0,0,Open enrollment,1,Electronic check,60.9,688.5,0,5,54.4,70.0
CRM-06514,Male,0,1,1,15,1,1,Standard bandwidth,0,0,1,1,0,0,Open enrollment,1,Bank transfer (automatic),59.65,867.1,0,5,64.4,65.0
CRM-06515,Male,0,1,0,72,0,0,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Electronic check,64.7,4746.05,0,7,72.2,0.0
CRM-06516,Female,0,0,0,29,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Credit card (automatic),25.1,712.85,1,1,18.9,87.0
CRM-06517,Male,0,0,1,1,1,0,Standard bandwidth,0,0,1,0,0,0,Open enrollment,0,Electronic check,48.95,48.95,1,2,17.8,82.0
CRM-06518,Female,0,1,1,6,1,0,Standard bandwidth,0,0,0,0,1,0,Open enrollment,0,Electronic check,54.85,355.1,0,2,17.8,92.0
CRM-06519,Male,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Electronic check,45.3,45.3,1,1,8.9,92.0
CRM-06520,Male,0,1,1,63,1,1,High bandwidth,0,1,0,0,0,1,Annual commitment,1,Electronic check,91.35,5764.7,0,5,64.4,50.0
CRM-06521,Male,0,0,0,2,1,0,High bandwidth,0,0,1,0,0,1,Open enrollment,1,Electronic check,85.85,167.3,1,4,45.6,90.0
CRM-06522,Female,0,1,1,18,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,25.1,428.45,0,2,27.8,42.0
CRM-06523,Female,0,1,0,43,0,0,Standard bandwidth,1,0,0,1,0,0,Open enrollment,0,Bank transfer (automatic),34.0,1505.35,0,2,17.8,55.0
CRM-06524,Female,0,0,0,15,0,0,Standard bandwidth,1,1,1,1,0,0,Annual commitment,0,Mailed check,45.9,693.45,0,4,35.6,0.0
CRM-06525,Male,0,0,1,10,1,1,High bandwidth,0,0,0,0,1,1,Open enrollment,0,Electronic check,95.2,930.4,1,4,45.6,100.0
CRM-06526,Male,0,1,1,55,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,20.5,1177.95,0,1,8.9,42.0
CRM-06527,Male,0,0,1,49,1,1,High bandwidth,0,0,0,1,1,1,Annual commitment,1,Bank transfer (automatic),100.6,5069.65,1,6,73.3,38.0
CRM-06528,Male,0,1,1,6,1,0,Standard bandwidth,0,1,1,0,0,0,Open enrollment,1,Mailed check,55.3,324.25,1,4,45.6,82.0
CRM-06529,Male,0,1,1,70,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),20.35,1458.1,0,1,8.9,42.0
CRM-06530,Male,1,0,0,2,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Mailed check,74.85,156.4,1,3,46.7,100.0
CRM-06531,Male,1,1,0,63,0,0,Standard bandwidth,1,0,0,1,0,0,Annual commitment,0,Bank transfer (automatic),36.1,2298.9,0,2,17.8,10.0
CRM-06532,Female,0,0,0,25,1,0,Standard bandwidth,0,1,0,1,0,1,Open enrollment,1,Bank transfer (automatic),65.8,1679.65,0,5,54.4,75.0
CRM-06533,Female,1,0,0,18,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Bank transfer (automatic),20.35,369.6,0,1,8.9,42.0
CRM-06534,Male,1,1,0,28,1,1,High bandwidth,0,1,0,1,1,1,Open enrollment,1,Electronic check,105.8,2998.0,0,7,82.2,83.0
CRM-06535,Female,1,0,0,53,1,0,High bandwidth,1,1,0,1,0,1,Annual commitment,1,Mailed check,96.75,5206.55,0,6,63.3,18.0
CRM-06536,Male,0,0,0,35,1,0,High bandwidth,0,1,1,0,1,1,Annual commitment,1,Bank transfer (automatic),102.35,3626.1,1,6,63.3,40.0
CRM-06537,Male,0,0,0,1,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Mailed check,24.4,24.4,0,0,0.0,92.0
CRM-06538,Male,0,1,0,70,1,1,High bandwidth,1,1,1,1,1,1,Annual commitment,0,Credit card (automatic),115.65,7968.85,1,8,81.1,8.0
CRM-06539,Male,0,0,0,2,1,0,High bandwidth,0,0,1,1,0,0,Open enrollment,1,Electronic check,79.85,152.45,1,4,45.6,78.0
CRM-06540,Female,0,1,0,26,1,0,Standard bandwidth,0,1,0,1,1,1,Open enrollment,1,Electronic check,73.05,1959.5,0,6,63.3,83.0
CRM-06541,Female,0,0,0,34,1,0,Standard bandwidth,1,1,0,0,0,1,Annual commitment,0,Electronic check,64.35,2053.05,0,4,35.6,22.0
CRM-06542,Female,0,0,1,19,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,20.5,398.55,0,1,8.9,42.0
CRM-06543,Male,0,0,0,15,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Mailed check,76.0,1130.85,1,3,46.7,95.0
CRM-06544,Female,0,1,1,62,1,0,Standard bandwidth,1,0,1,0,0,0,Annual commitment,0,Credit card (automatic),54.75,3425.35,0,3,26.7,12.0
CRM-06545,Female,1,0,0,42,1,1,High bandwidth,0,1,1,0,1,1,Open enrollment,1,Bank transfer (automatic),104.75,4323.45,1,7,82.2,85.0
CRM-06546,Female,0,0,0,9,1,0,Standard bandwidth,1,1,0,0,1,1,Open enrollment,1,Electronic check,74.65,703.55,1,6,63.3,80.0
CRM-06547,Male,0,0,0,24,1,0,Standard bandwidth,1,0,0,0,0,0,Open enrollment,1,Electronic check,51.15,1275.7,0,3,36.7,67.0
CRM-06548,Male,1,1,0,68,0,0,Standard bandwidth,1,1,1,0,0,0,Multi-year commitment,1,Electronic check,41.95,2965.75,0,4,45.6,12.0
CRM-06549,Male,0,1,1,31,1,0,Standard bandwidth,0,0,1,1,0,0,Open enrollment,0,Mailed check,54.35,1647.0,0,3,26.7,65.0
CRM-06550,Female,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,0,1,Open enrollment,1,Electronic check,56.25,56.25,1,3,36.7,92.0
CRM-06551,Male,0,1,0,21,1,1,High bandwidth,0,0,1,1,1,1,Open enrollment,1,Electronic check,106.1,2249.95,1,7,82.2,73.0
CRM-06552,Female,0,1,0,63,1,0,High bandwidth,0,1,0,0,1,1,Annual commitment,1,Electronic check,96.0,6109.75,0,5,54.4,50.0
CRM-06553,Female,1,0,0,2,1,0,High bandwidth,0,0,0,0,0,1,Open enrollment,1,Bank transfer (automatic),79.75,159.4,1,3,36.7,100.0
CRM-06554,Female,0,1,1,61,0,0,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),61.45,3751.15,0,6,63.3,20.0
CRM-06555,Female,0,0,0,1,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,0,Electronic check,68.65,68.65,1,1,8.9,92.0
CRM-06556,Male,0,0,0,18,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,19.65,411.25,0,1,8.9,42.0
CRM-06557,Female,0,1,1,6,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Credit card (automatic),19.0,105.5,0,1,8.9,47.0
CRM-06558,Female,0,0,0,33,1,1,High bandwidth,0,1,0,0,1,1,Open enrollment,1,Electronic check,100.0,3320.6,0,6,73.3,95.0
CRM-06559,Male,0,0,0,16,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Bank transfer (automatic),20.25,327.45,1,1,8.9,87.0
CRM-06560,Female,0,1,0,56,1,0,High bandwidth,0,0,1,1,1,1,Open enrollment,1,Electronic check,98.7,5669.5,0,6,63.3,73.0
CRM-06561,Male,0,0,1,23,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,19.8,465.45,0,1,8.9,42.0
CRM-06562,Male,0,0,0,9,1,0,High bandwidth,0,0,1,0,0,0,Open enrollment,1,Electronic check,73.8,704.3,0,3,36.7,90.0
CRM-06563,Female,1,1,0,14,1,1,High bandwidth,0,1,0,0,1,1,Open enrollment,1,Electronic check,100.2,1369.8,1,6,73.3,95.0
CRM-06564,Male,0,1,1,15,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Bank transfer (automatic),74.9,1107.25,1,3,46.7,95.0
CRM-06565,Male,0,0,0,5,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Credit card (automatic),20.05,95.55,0,1,8.9,92.0
CRM-06566,Male,0,1,0,61,1,1,High bandwidth,1,1,0,0,1,1,Open enrollment,1,Electronic check,106.2,6375.2,0,7,82.2,75.0
CRM-06567,Male,0,1,1,70,1,1,High bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Credit card (automatic),116.55,8152.3,0,9,100.0,8.0
CRM-06568,Male,0,0,0,15,1,1,High bandwidth,1,0,0,0,1,1,Open enrollment,1,Electronic check,99.7,1566.75,0,6,73.3,75.0
CRM-06569,Male,0,1,1,8,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,19.7,130.25,0,1,8.9,47.0
CRM-06570,Female,0,1,1,8,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,19.5,162.15,0,1,8.9,47.0
CRM-06571,Female,0,0,0,4,0,0,Standard bandwidth,1,0,0,0,0,0,Open enrollment,1,Mailed check,29.15,110.05,0,2,27.8,72.0
CRM-06572,Female,0,0,0,34,1,0,Standard bandwidth,1,1,0,0,0,0,Annual commitment,0,Mailed check,55.0,1885.15,0,3,26.7,22.0
CRM-06573,Male,0,1,0,68,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Credit card (automatic),90.8,6302.85,0,9,100.0,8.0
CRM-06574,Female,0,1,1,45,0,0,Standard bandwidth,0,1,1,1,0,1,Annual commitment,0,Bank transfer (automatic),51.0,2264.5,0,4,35.6,20.0
CRM-06575,Female,1,0,0,9,1,1,High bandwidth,0,0,1,0,1,0,Open enrollment,1,Electronic check,90.1,816.8,0,5,64.4,90.0
CRM-06576,Female,0,0,0,22,1,1,Standard bandwidth,1,0,0,1,0,0,Open enrollment,1,Mailed check,59.05,1253.5,0,5,64.4,55.0
CRM-06577,Female,0,0,0,2,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.3,41.2,0,1,8.9,92.0
CRM-06578,Male,0,1,0,70,1,1,Standard bandwidth,0,1,1,1,1,0,Multi-year commitment,0,Bank transfer (automatic),72.95,5265.55,0,6,63.3,28.0
CRM-06579,Female,0,0,1,10,1,1,Standard bandwidth,1,0,1,1,0,1,Annual commitment,0,Credit card (automatic),73.55,693.3,0,6,63.3,13.0
CRM-06580,Male,0,0,0,72,1,1,Standard bandwidth,1,0,1,1,1,1,Multi-year commitment,0,Credit card (automatic),84.3,5997.1,0,7,72.2,8.0
CRM-06581,Female,0,1,1,49,1,0,Standard bandwidth,0,1,1,0,1,1,Annual commitment,0,Credit card (automatic),78.0,3824.2,0,5,44.4,40.0
CRM-06582,Female,1,0,0,54,1,1,Standard bandwidth,0,1,0,1,1,0,Annual commitment,0,Mailed check,72.1,3886.05,0,5,54.4,38.0
CRM-06583,Female,0,0,0,71,1,1,High bandwidth,1,1,1,0,1,1,Multi-year commitment,1,Credit card (automatic),106.75,7283.25,0,8,91.1,20.0
CRM-06584,Female,0,0,0,22,1,0,Limited access,0,0,0,0,0,0,Annual commitment,1,Mailed check,19.25,412.55,0,2,27.8,42.0
CRM-06585,Female,0,1,1,50,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),20.55,1070.25,0,1,8.9,42.0
CRM-06586,Female,0,1,1,43,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,20.0,817.95,0,1,8.9,42.0
CRM-06587,Female,0,1,1,45,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Credit card (automatic),24.65,1171.3,0,3,46.7,42.0
CRM-06588,Male,1,0,0,64,1,1,High bandwidth,1,1,0,0,1,1,Open enrollment,1,Bank transfer (automatic),103.5,6548.65,0,7,82.2,75.0
CRM-06589,Female,0,1,1,23,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,23.85,625.65,0,2,27.8,42.0
CRM-06590,Female,0,1,0,68,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),25.8,1911.5,0,2,27.8,42.0
CRM-06591,Female,0,0,0,1,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,70.85,70.85,1,2,27.8,100.0
CRM-06592,Male,0,0,0,2,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Credit card (automatic),69.8,134.7,1,2,27.8,92.0
CRM-06593,Male,0,0,0,26,1,0,Standard bandwidth,0,0,0,1,1,0,Annual commitment,0,Credit card (automatic),59.45,1507.0,0,3,26.7,30.0
CRM-06594,Male,0,1,0,55,0,0,Standard bandwidth,0,0,1,1,1,1,Open enrollment,1,Bank transfer (automatic),54.55,2978.3,1,5,54.4,65.0
CRM-06595,Male,0,0,0,14,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Electronic check,20.05,299.3,0,2,27.8,87.0
CRM-06596,Male,0,1,0,71,1,0,Standard bandwidth,1,0,1,1,1,1,Multi-year commitment,1,Electronic check,82.55,5832.65,0,7,72.2,8.0
CRM-06597,Male,0,0,0,64,1,1,Standard bandwidth,1,1,1,1,1,0,Annual commitment,0,Electronic check,81.25,5567.55,0,7,72.2,8.0
CRM-06598,Female,0,0,0,7,1,0,Standard bandwidth,0,0,0,1,1,1,Open enrollment,1,Credit card (automatic),70.75,450.8,1,5,54.4,88.0
CRM-06599,Female,0,0,0,57,1,0,Standard bandwidth,1,1,1,1,1,0,Multi-year commitment,1,Credit card (automatic),74.3,4166.35,0,7,72.2,8.0
CRM-06600,Female,0,1,0,13,1,1,High bandwidth,0,1,1,0,1,0,Open enrollment,0,Electronic check,94.1,1215.6,1,5,54.4,85.0
CRM-06601,Female,0,1,1,3,0,0,Standard bandwidth,1,0,0,0,0,0,Open enrollment,0,Credit card (automatic),29.7,91.7,1,1,8.9,72.0
CRM-06602,Male,1,1,0,72,1,1,High bandwidth,0,1,1,1,1,1,Multi-year commitment,0,Credit card (automatic),109.7,7898.45,0,7,72.2,28.0
CRM-06603,Female,0,1,1,40,1,1,High bandwidth,0,1,1,0,1,0,Open enrollment,1,Credit card (automatic),96.35,3915.4,0,6,73.3,85.0
CRM-06604,Male,0,1,0,14,1,1,Standard bandwidth,0,0,0,1,1,0,Open enrollment,1,Credit card (automatic),66.6,979.5,0,5,64.4,75.0
CRM-06605,Male,0,1,1,2,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,44.5,90.05,0,2,27.8,92.0
CRM-06606,Male,1,0,0,66,1,1,High bandwidth,0,1,1,1,1,1,Annual commitment,0,Credit card (automatic),110.9,7432.05,1,7,72.2,28.0
CRM-06607,Female,0,1,0,38,1,1,High bandwidth,0,0,1,1,1,1,Open enrollment,1,Electronic check,105.0,4026.4,1,7,82.2,73.0
CRM-06608,Male,0,0,1,1,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,25.3,25.3,1,1,18.9,92.0
CRM-06609,Male,0,0,0,22,1,0,Standard bandwidth,0,1,0,1,0,0,Annual commitment,1,Credit card (automatic),55.15,1193.05,1,4,45.6,30.0
CRM-06610,Male,0,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,20.1,20.1,1,2,27.8,92.0
CRM-06611,Male,0,0,0,5,1,0,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Mailed check,80.1,398.55,0,3,36.7,100.0
CRM-06612,Male,0,1,1,29,1,1,Standard bandwidth,1,0,0,1,1,0,Annual commitment,0,Bank transfer (automatic),69.05,1958.45,0,5,54.4,10.0
CRM-06613,Male,0,1,1,1,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Mailed check,69.9,69.9,1,2,27.8,92.0
CRM-06614,Female,0,0,0,3,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.4,63.15,0,1,8.9,92.0
CRM-06615,Male,0,1,1,71,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),19.7,1301.1,0,1,8.9,42.0
CRM-06616,Male,0,0,1,9,1,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,50.1,484.05,0,3,36.7,92.0
CRM-06617,Male,0,0,0,43,1,1,High bandwidth,0,1,0,0,1,1,Open enrollment,1,Electronic check,101.4,4528.0,1,6,73.3,95.0
CRM-06618,Female,0,0,0,48,1,1,Standard bandwidth,1,1,1,0,1,1,Annual commitment,1,Credit card (automatic),83.45,3887.85,0,8,91.1,20.0
CRM-06619,Male,0,0,0,26,1,1,High bandwidth,1,1,0,0,0,0,Open enrollment,1,Credit card (automatic),86.65,2208.75,0,5,64.4,75.0
CRM-06620,Female,0,0,0,9,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Bank transfer (automatic),20.15,238.15,0,1,8.9,92.0
CRM-06621,Male,0,0,0,1,1,0,High bandwidth,0,0,0,0,0,1,Open enrollment,1,Electronic check,80.8,80.8,1,3,36.7,100.0
CRM-06622,Female,0,1,1,46,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),19.4,958.15,0,1,8.9,42.0
CRM-06623,Male,0,0,0,2,1,1,Standard bandwidth,0,0,0,0,0,1,Open enrollment,0,Bank transfer (automatic),62.05,118.3,1,3,36.7,92.0
CRM-06624,Male,1,0,0,1,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,76.45,76.45,1,3,46.7,100.0
CRM-06625,Male,0,1,1,64,0,0,Standard bandwidth,1,0,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),60.05,3845.45,0,6,63.3,0.0
CRM-06626,Female,1,0,0,12,1,1,High bandwidth,0,1,0,0,1,0,Open enrollment,1,Electronic check,91.3,1094.5,1,5,64.4,95.0
CRM-06627,Male,1,1,0,6,1,0,High bandwidth,0,0,1,0,1,1,Open enrollment,1,Electronic check,95.75,573.75,1,5,54.4,90.0
CRM-06628,Female,0,1,0,59,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,20.35,1267.0,0,1,8.9,42.0
CRM-06629,Female,0,0,0,7,1,0,High bandwidth,0,1,0,0,1,1,Annual commitment,1,Mailed check,94.05,633.45,0,5,54.4,55.0
CRM-06630,Female,1,1,0,72,1,1,Standard bandwidth,1,1,1,0,1,1,Multi-year commitment,1,Credit card (automatic),84.1,6129.65,0,8,91.1,20.0
CRM-06631,Male,1,0,0,16,1,0,High bandwidth,0,0,0,0,0,1,Open enrollment,1,Electronic check,78.75,1218.25,0,3,36.7,95.0
CRM-06632,Male,0,1,0,25,1,1,Standard bandwidth,0,0,1,0,0,0,Open enrollment,0,Credit card (automatic),55.55,1405.3,0,3,36.7,77.0
CRM-06633,Female,0,1,0,34,1,1,Standard bandwidth,1,1,0,1,0,0,Open enrollment,0,Electronic check,62.65,2274.9,1,5,54.4,55.0
CRM-06634,Female,0,0,0,1,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,74.5,74.5,1,3,46.7,100.0
CRM-06635,Female,0,1,1,10,1,1,High bandwidth,0,1,1,0,1,1,Open enrollment,1,Credit card (automatic),102.1,1068.85,1,7,82.2,90.0
CRM-06636,Male,0,1,0,24,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,20.1,533.9,0,1,8.9,42.0
CRM-06637,Female,0,1,1,10,1,1,Standard bandwidth,1,1,0,0,1,0,Annual commitment,0,Electronic check,70.3,676.15,0,5,54.4,27.0
CRM-06638,Male,0,1,0,69,1,0,Standard bandwidth,1,1,0,0,0,0,Annual commitment,1,Credit card (automatic),53.65,3804.4,0,4,45.6,22.0
CRM-06639,Male,0,0,0,57,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,20.75,1118.8,0,1,8.9,42.0
CRM-06640,Male,0,1,1,50,1,0,High bandwidth,0,1,1,1,1,1,Annual commitment,1,Bank transfer (automatic),103.4,5236.4,0,7,72.2,28.0
CRM-06641,Male,0,1,1,28,0,0,Standard bandwidth,1,0,1,1,1,0,Annual commitment,0,Mailed check,50.8,1386.8,0,4,35.6,0.0
CRM-06642,Female,0,0,0,16,1,0,Standard bandwidth,1,0,0,0,0,0,Open enrollment,1,Electronic check,50.15,762.25,1,3,36.7,67.0
CRM-06643,Male,0,0,0,25,1,0,Standard bandwidth,1,1,0,1,1,1,Open enrollment,1,Mailed check,79.0,1902.0,0,7,72.2,63.0
CRM-06644,Female,1,1,0,3,1,0,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Bank transfer (automatic),74.6,239.05,0,3,36.7,100.0
CRM-06645,Male,0,1,0,61,1,1,High bandwidth,0,0,0,0,1,1,Annual commitment,1,Bank transfer (automatic),96.5,5673.7,0,5,64.4,50.0
CRM-06646,Female,0,0,0,2,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.1,39.8,0,1,8.9,92.0
CRM-06647,Male,0,1,1,51,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,19.4,997.75,0,1,8.9,42.0
CRM-06648,Female,0,1,1,71,1,0,Standard bandwidth,1,0,1,0,1,1,Multi-year commitment,0,Credit card (automatic),77.55,5574.35,0,5,44.4,20.0
CRM-06649,Female,0,1,1,20,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.05,406.05,0,1,8.9,87.0
CRM-06650,Male,0,1,1,6,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Credit card (automatic),19.85,138.85,0,1,8.9,92.0
CRM-06651,Female,0,0,0,6,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.2,123.65,0,1,8.9,92.0
CRM-06652,Female,0,0,0,29,1,1,Standard bandwidth,1,1,0,1,0,0,Open enrollment,0,Mailed check,67.45,1801.1,0,5,54.4,55.0
CRM-06653,Male,0,0,0,36,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Credit card (automatic),18.55,689.0,0,2,27.8,42.0
CRM-06654,Female,0,0,0,28,0,0,Standard bandwidth,0,0,1,0,0,0,Open enrollment,1,Mailed check,29.75,790.7,0,2,27.8,77.0
CRM-06655,Female,0,1,0,7,1,1,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,86.5,582.5,1,4,55.6,100.0
CRM-06656,Female,0,0,0,63,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,24.2,1618.2,0,2,27.8,42.0
CRM-06657,Male,0,1,1,48,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,23.55,1173.35,0,2,27.8,42.0
CRM-06658,Female,0,1,0,49,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Bank transfer (automatic),20.45,900.9,0,1,8.9,42.0
CRM-06659,Male,1,0,0,27,1,1,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,81.45,2122.05,1,4,55.6,95.0
CRM-06660,Male,0,1,0,72,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,0,Credit card (automatic),92.3,6719.9,0,8,81.1,8.0
CRM-06661,Male,0,1,0,1,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,69.15,69.15,1,2,27.8,92.0
CRM-06662,Female,0,1,1,72,0,0,Standard bandwidth,0,1,0,1,1,1,Multi-year commitment,0,Credit card (automatic),53.65,3784.0,0,4,35.6,30.0
CRM-06663,Female,0,0,0,47,0,0,Standard bandwidth,1,1,0,1,0,0,Annual commitment,0,Credit card (automatic),39.65,1798.65,0,3,26.7,10.0
CRM-06664,Female,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,54.65,54.65,0,3,36.7,92.0
CRM-06665,Female,0,0,0,36,1,1,High bandwidth,0,1,1,0,1,1,Annual commitment,1,Bank transfer (automatic),104.8,3886.45,0,7,82.2,40.0
CRM-06666,Male,0,1,1,43,0,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,0,Credit card (automatic),29.3,1224.05,0,1,8.9,87.0
CRM-06667,Female,1,1,0,27,1,1,Standard bandwidth,0,1,1,1,1,1,Open enrollment,0,Electronic check,83.85,2310.2,0,7,72.2,73.0
CRM-06668,Female,0,0,0,9,1,0,High bandwidth,0,0,0,0,0,1,Open enrollment,1,Electronic check,79.55,723.4,1,3,36.7,100.0
CRM-06669,Female,0,0,0,38,1,1,High bandwidth,0,0,1,1,1,1,Open enrollment,1,Electronic check,103.65,3988.5,0,7,82.2,73.0
CRM-06670,Female,1,0,0,35,1,1,High bandwidth,1,0,0,0,1,1,Open enrollment,1,Electronic check,99.05,3554.6,0,6,73.3,75.0
CRM-06671,Female,0,1,1,0,1,1,Standard bandwidth,0,1,1,1,1,0,Multi-year commitment,0,Mailed check,73.35,,0,6,63.3,33.0
CRM-06672,Female,0,1,0,59,1,0,High bandwidth,0,1,0,1,1,1,Multi-year commitment,1,Mailed check,100.05,6034.85,0,6,63.3,38.0
CRM-06673,Male,0,0,0,27,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),20.35,531.6,0,1,8.9,42.0
CRM-06674,Female,1,0,0,2,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Electronic check,43.95,85.1,0,1,8.9,92.0
CRM-06675,Male,0,0,0,7,1,1,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,23.5,173.0,0,2,27.8,92.0
CRM-06676,Female,0,0,0,36,1,1,Standard bandwidth,0,1,0,1,0,1,Annual commitment,1,Mailed check,70.7,2511.95,0,6,73.3,38.0
CRM-06677,Female,0,1,1,41,1,1,High bandwidth,1,1,0,0,1,0,Open enrollment,1,Bank transfer (automatic),94.3,3893.6,0,6,73.3,75.0
CRM-06678,Female,0,0,0,13,0,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,0,Electronic check,29.15,357.15,0,1,8.9,87.0
CRM-06679,Male,0,0,1,19,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),20.85,467.5,0,1,8.9,42.0
CRM-06680,Female,0,1,0,60,0,0,Standard bandwidth,1,1,0,1,0,0,Multi-year commitment,0,Bank transfer (automatic),37.7,2288.7,0,3,26.7,10.0
